label,youtube_id,time_start,time_end,split
deadlifting,v9JHnmJt3i8,29,39,train
deadlifting,Hv7NQ5nR0X0,11,21,train
deadlifting,lH0F2mzXwdU,0,10,train
deadlifting,B7LYAngK7Bo,59,69,train
deadlifting,Nnl5ZxZemas,7,17,train
deadlifting,RC_-GHDIlm8,7,17,train
deadlifting,I1kZanV-FiY,1,11,train
deadlifting,9mF-tLGt910,10,20,train
deadlifting,5sw7zEHtSlk,15,25,train
deadlifting,8mae1gF5cbc,15,25,train
deadlifting,8lU3rjlgak4,44,54,train
deadlifting,IvM0PvFLsZo,10,20,train
deadlifting,GbpK7ks2eQM,11,21,train
deadlifting,hYo9ppkSLrs,9,19,train
deadlifting,Rt72TwXA_jQ,2,12,train
deadlifting,brDqAMT_P_I,7,17,train
deadlifting,3W3iM9x0zLQ,6,16,train
deadlifting,Ne5Ffo3A458,26,36,train
deadlifting,ml_AZ_yUb7s,10,20,train
deadlifting,8eKXQYo8DYE,12,22,train
deadlifting,A-5p_aXtFSE,5,15,train
deadlifting,U3RPZFakTu4,55,65,train
deadlifting,g8923FeqZLU,10,20,train
deadlifting,bgJVNcTBLe0,5,15,train
deadlifting,Z9Kwd1fWzPU,113,123,train
deadlifting,c3PmOj2gJcc,43,53,train
deadlifting,D34wPKCEjIg,53,63,train
deadlifting,7ibRWoR9WlU,24,34,train
deadlifting,F8BjnCjKl5I,17,27,train
deadlifting,n0iCPB9YYmc,1,11,train
deadlifting,hgbEKQclHXA,21,31,train
deadlifting,n6s28Z0tkjY,0,10,train
deadlifting,p31DfzkQykE,15,25,train
deadlifting,pHuOieElVk8,26,36,train
deadlifting,mmXXAib6jB8,43,53,train
deadlifting,qmw2epqYsTM,81,91,train
deadlifting,85VyddGRnvc,102,112,train
deadlifting,mlWfl0BI5ic,4,14,train
deadlifting,ECq5xmlxc6w,41,51,train
deadlifting,3fDvTZzpYNc,18,28,train
deadlifting,rirfQ01sc1Q,29,39,train
deadlifting,Aqbtl8sMbgo,1,11,train
deadlifting,e9KAKGvBMmw,3,13,train
deadlifting,N6LFNLbZh6E,0,10,train
deadlifting,rEvHOsRnmPY,14,24,train
deadlifting,2MmjjN_8_qA,8,18,train
deadlifting,rie4J_cv7Lo,0,10,train
deadlifting,-Qcge8OnRgQ,26,36,train
deadlifting,tAo-y8szNxw,2,12,train
deadlifting,8kkcXeAxGOA,4,14,train
deadlifting,K4WTpmTJukc,11,21,train
deadlifting,t5ertH4pd14,3,13,train
deadlifting,IA7s7292Bt8,2,12,train
deadlifting,Mdw490W-bVg,0,10,train
deadlifting,6PHIH5ZT-Mg,26,36,train
deadlifting,2NA3StGW0sQ,0,10,train
deadlifting,KCCc7urN_7I,45,55,train
deadlifting,LXKy7pDSX34,23,33,train
deadlifting,o9PlT_cIRtc,0,10,train
deadlifting,9JS-EXwavhA,30,40,train
deadlifting,XiqpWtBRP3U,22,32,train
deadlifting,aDWtVvIaJb0,3,13,train
deadlifting,Iap2bSeJUHU,1,11,train
deadlifting,S70r9tfQF4w,2,12,train
deadlifting,kaV1_mdTlRI,8,18,train
deadlifting,am3XVuee1UQ,40,50,train
deadlifting,j84n6n3EAiE,35,45,train
deadlifting,KhCObKRejFg,0,10,train
deadlifting,joDUaf3VolU,10,20,train
deadlifting,67sn3glhals,160,170,train
deadlifting,oxC6QFzV_jQ,8,18,train
deadlifting,FC2h8-qKD4s,97,107,train
deadlifting,2wBoz4smV9s,4,14,train
deadlifting,SAJH-GEklE0,40,50,train
deadlifting,-mRSs4eHf9s,76,86,train
deadlifting,AqLaLk-JzPU,1,11,train
deadlifting,35di0llEF6A,21,31,train
deadlifting,AqCjNAK4yTk,3,13,train
deadlifting,Qga3_4vBZnE,0,10,train
deadlifting,6eCU1LOTyCw,24,34,train
deadlifting,c69aamxLTAo,31,41,train
deadlifting,KbSQzfWsCuI,9,19,train
deadlifting,IPtifvYvDDg,4,14,train
deadlifting,IPhFN1Edbps,4,14,train
deadlifting,LFFBdALAHa0,6,16,train
deadlifting,0JYCvtNKWc8,41,51,train
deadlifting,EUsslWZAv3c,52,62,train
deadlifting,IR_YFc17dec,143,153,train
deadlifting,IA2wuDdt_xk,1,11,train
deadlifting,DXb2sRNDi6c,13,23,train
deadlifting,UiN3YCFQigE,23,33,train
deadlifting,UGHzoO7YQ3E,10,20,train
deadlifting,94M1yU1CE40,2,12,train
deadlifting,M1qA9XWyX-A,47,57,train
deadlifting,LbizPI2B_-s,14,24,train
deadlifting,DkMOK0cw4aU,39,49,train
deadlifting,iJZBI2T3PQg,118,128,train
deadlifting,UddvVEvdbA0,3,13,train
deadlifting,9GVSONPXofM,101,111,train
deadlifting,c7qYBtEjjNU,29,39,train
deadlifting,ODjeyliKrzA,41,51,train
deadlifting,Q6mDsf8jNOY,4,14,train
deadlifting,-QeRVKnI21U,20,30,train
deadlifting,_UJftLyHeVw,3,13,train
deadlifting,HvaDZYYcjUc,1,11,train
deadlifting,u-WOFHqL0GE,0,10,train
deadlifting,d4ZeDGlQP0Y,2,12,train
deadlifting,oyN6ldlYUD8,32,42,train
deadlifting,cdL4N7hEUvY,40,50,train
deadlifting,AqmzEUJB4ZM,9,19,train
deadlifting,L4imM4g2PT8,12,22,train
deadlifting,e9Qa6-Vnp8k,18,28,train
deadlifting,g2YrJO2ce1k,28,38,train
deadlifting,mmb2uHVdYWE,112,122,train
deadlifting,bONi2cIlCP4,0,10,train
deadlifting,jEe8WsbFDXg,0,10,train
deadlifting,fr3UU_Fv-6Y,2,12,train
deadlifting,-Lbm0cnNcI4,42,52,train
deadlifting,oxDsP4W0GKk,4,14,train
deadlifting,zfcdVTaeN2o,2,12,train
deadlifting,I5GUgngsxpg,11,21,train
deadlifting,Kar2sUJgUmU,1,11,train
deadlifting,kCgqpk5b6Xs,13,23,train
deadlifting,E3jjmsfGSBw,0,10,train
deadlifting,HuusMkIu4DY,2,12,train
deadlifting,5Jf_z8s8ctU,12,22,train
deadlifting,U-RmKA5vzDw,47,57,train
deadlifting,lGt7Hra0NT4,16,26,train
deadlifting,1e0NN7QQlL0,9,19,train
deadlifting,P-iWX79JzEY,0,10,train
deadlifting,VTZLwUxmhzM,3,13,train
deadlifting,-QmoVoo4E78,41,51,train
deadlifting,lcbXqQu0UIA,33,43,train
deadlifting,gbRMtkaga1w,54,64,train
deadlifting,Hm44KCNi9qI,1,11,train
deadlifting,RJELCv1NcN4,311,321,train
deadlifting,BQKDZnGrhv0,15,25,train
deadlifting,KtLjGz_kw2Y,74,84,train
deadlifting,mlb2ZILkQ2s,9,19,train
deadlifting,Wh7x0KeS174,0,10,train
deadlifting,DW5PYwJmwlY,117,127,train
deadlifting,8LHap9V0kxs,2,12,train
deadlifting,bTXgQ1m-ErI,5,15,train
deadlifting,p9dBI8TCvw8,52,62,train
deadlifting,6eDLY2h66HY,1,11,train
deadlifting,FC9YXiOGSs0,12,22,train
deadlifting,RfXTRnm7QkU,2,12,train
deadlifting,mB2hoBg-830,0,10,train
deadlifting,bOTEvGTVvXQ,0,10,train
deadlifting,ApvTDiI0PQs,123,133,train
deadlifting,kWTJsk1SAN4,4,14,train
deadlifting,Gt4xALx69Sw,26,36,train
deadlifting,hYVLruYGGkY,40,50,train
deadlifting,f8nKWEMqTMM,181,191,train
deadlifting,sDulHtz6mSI,132,142,train
deadlifting,_V1OUXkVDn8,51,61,train
deadlifting,amuOFghXFfw,207,217,train
deadlifting,PBAkwFouGkI,100,110,train
deadlifting,ZpgET2FSnzQ,20,30,train
deadlifting,EHA8nFrn3mU,94,104,train
deadlifting,IiGk8g3e41w,60,70,train
deadlifting,wvE8lfRofC4,7,17,train
deadlifting,j7aN_4qy5LA,463,473,train
deadlifting,RR9cB7ByMUw,30,40,train
deadlifting,f8CzzQ0YDdc,17,27,train
deadlifting,k0BxF5LIUo0,22,32,train
deadlifting,LbDd7JQAG7E,89,99,train
deadlifting,ODP-PfJzTsI,319,329,train
deadlifting,xCGjxZdVnKk,66,76,train
deadlifting,IAv18WkHqk8,161,171,train
deadlifting,bToCzFXZr2Y,6,16,train
deadlifting,AqLfeamZ8_A,10,20,train
squat,2gy0I3ND5Jc,24,34,train
squat,QpV1gJZmgDE,16,26,train
squat,QCAtQwaXq2Q,43,53,train
squat,uTsP-4YDpmM,6,16,train
squat,OuxCVWRLu_k,25,35,train
squat,FVFt7wVErdY,86,96,train
squat,yAljR_-oC7s,52,62,train
squat,ir7873bdoAk,1,11,train
squat,rFFGIBkUZ0g,21,31,train
squat,sgkvt9khnKo,11,21,train
squat,RFzLTXjVpKQ,9,19,train
squat,8VF7Q3mA5dc,10,20,train
squat,8YzyZZttfbY,18,28,train
squat,67_z9CMbwFc,15,25,train
squat,2l80xENnFBo,15,25,train
squat,wPC4H3wX5ew,0,10,train
squat,mESS6DKbbj8,6,16,train
squat,XJx7CFc4V2w,414,424,train
squat,Uj3XhiPw_68,1,11,train
squat,3UrUhMuWwfY,32,42,train
squat,T_aty5ASCoU,183,193,train
squat,BqFrLMmW8wg,4,14,train
squat,vs5ICwX8CWI,0,10,train
squat,xokENDvr9Ms,3,13,train
squat,EaAmoKqEV2I,14,24,train
squat,wPD2IXjipjo,10,20,train
squat,TlOpF-Nu5WA,3,13,train
squat,b-ancVGRuPw,17,27,train
squat,Jjvcs49GNwM,35,45,train
squat,kejkRY6p5q8,34,44,train
squat,ZeQj5tc30bM,3,13,train
squat,u59MvhcT1XM,10,20,train
squat,d0xd_ddiDIE,7,17,train
squat,vbVISHhrFtc,15,25,train
squat,iE1OuuZHv74,20,30,train
squat,-RZi4AW5c6Y,24,34,train
squat,9OUsH-l2MW8,10,20,train
squat,JkIZlm1KZng,2,12,train
squat,cw1cMIRjtEg,4,14,train
squat,rfvrLP9Xxro,36,46,train
squat,ercLsrQEs7c,3,13,train
squat,BscLFfMsNmA,9,19,train
squat,s20Fg6lwzO4,18,28,train
squat,UjsN7Q-8hZg,33,43,train
squat,C3bEqMTbsME,0,10,train
squat,X5t6zXSj38U,7,17,train
squat,kxUMULU-NnA,13,23,train
squat,H22UlgvdK6g,0,10,train
squat,u0ZYImQdlQs,146,156,train
squat,kDRo_Em7A-U,12,22,train
squat,wYylkUtn1iI,31,41,train
squat,MM5m3oPeMcI,29,39,train
squat,xrD4txbnQ2o,38,48,train
squat,WHmpANTJjGo,13,23,train
squat,A0A0vzBk2NQ,0,10,train
squat,aeHVRbTYa8o,24,34,train
squat,QQPv17nfR_E,3,13,train
squat,eLVvliiAym4,77,87,train
squat,fCdJcD6LxF4,13,23,train
squat,BPaHwows_Qo,21,31,train
squat,qpWNOCVHq5o,4,14,train
squat,OthVTt3jiqw,6,16,train
squat,wcJMyunHCVk,9,19,train
squat,8NhfJgjYNv0,7,17,train
squat,7alkhzuoqgk,4,14,train
squat,WGmeZPkyRJ0,202,212,train
squat,L1MR-vpeR6M,1,11,train
squat,0cAyBAWc8lI,2,12,train
squat,vODssZv1WKQ,10,20,train
squat,VWSsRUNjyM0,3,13,train
squat,QFiQ_5b87WQ,1,11,train
squat,nnahX8k1sYc,25,35,train
squat,E-QTK-eGy4U,10,20,train
squat,yHZEy92mKQQ,12,22,train
squat,sglA6O0paLo,5,15,train
squat,yv2kUJpGuNU,54,64,train
squat,Q5Wlb0vuVuc,66,76,train
squat,8TJ4451kyzI,49,59,train
squat,k4HG5ozPb4M,12,22,train
squat,nrnfdOBkcIk,4,14,train
squat,syLS5UqF9ZY,11,21,train
squat,l5K4MjEMQGA,204,214,train
squat,zgW4OYyYeaY,29,39,train
squat,CD2VzYMOMvk,31,41,train
squat,a2E39sIK8K8,30,40,train
squat,rRUaSaoVlBc,7,17,train
squat,F8uBQNjyzrE,2,12,train
squat,mAbnkqDC-68,4,14,train
squat,QsIfKMTZ-C0,12,22,train
squat,xRdWgVIMyZs,3,13,train
squat,bzAu_Ne2PRM,4,14,train
squat,X9bnk7qU2I4,3,13,train
squat,H8CIQT2FjIY,16,26,train
squat,rrfCmMLjKZQ,0,10,train
squat,Jw9MUoFY2u4,38,48,train
squat,aZvO8vJxGo0,16,26,train
squat,0fdlHxqKBOU,53,63,train
squat,IMANbixS5C8,22,32,train
squat,_midPzsRYFA,4,14,train
squat,9JW8dFCNkLc,2,12,train
squat,XR6RxXycCQ8,9,19,train
squat,1UDv-kWIpbk,18,28,train
squat,wAhrxNZDVuM,2,12,train
squat,7yX1F9f4slU,1,11,train
squat,faMWP_jkfY8,22,32,train
squat,g3XhRIcuiHo,40,50,train
squat,WBP7667WjvU,169,179,train
squat,Y-bM1vWUJwc,4,14,train
squat,FIt5nw4H3Rc,9,19,train
squat,VYPapFTtuQk,10,20,train
squat,9pm4CJ_i37g,9,19,train
squat,KSv76wcBtGA,6,16,train
squat,mzMnP8zCNMo,29,39,train
squat,d0xufrK5Xx8,4,14,train
squat,E6fAgft03fU,22,32,train
squat,FIsp9nhkHSg,3,13,train
squat,8OahutYFjiE,9,19,train
squat,Lur6TBnMmek,13,23,train
squat,F8ueJtYPIgE,46,56,train
squat,RZeyOYnIjfM,24,34,train
squat,a1gq_pS7OYc,50,60,train
squat,XTvtCFE4LpA,73,83,train
squat,41cGS3WbMHI,16,26,train
squat,N5hG_X9juu0,3,13,train
squat,H3rDeT9IWsc,77,87,train
squat,0rkFgrmFan8,14,24,train
squat,IvC0x-5fFeg,106,116,train
squat,0GJFCtC2GrI,4,14,train
squat,z7P0dDzuNXg,5,15,train
squat,dsb6bCpn8Cw,9,19,train
squat,cfBtVPEwqIo,5,15,train
squat,9sFc32Ddjes,16,26,train
squat,DZkyr5jQgdk,1,11,train
squat,KcEYn-61zEo,15,25,train
squat,kJs6lmgZUG8,25,35,train
squat,m6A2bqPI1yo,5,15,train
squat,sw7V8nTj3Ro,20,30,train
squat,x01YIW5CdCU,129,139,train
squat,FOSrRnYxKX4,10,20,train
squat,oVwLCqM1_AU,19,29,train
squat,JkHtHoQGFSc,25,35,train
squat,UMZXCWNzQy0,14,24,train
squat,-5FkRTrnSfE,14,24,train
squat,60CjNbsM2Jk,1,11,train
squat,-u3Ri_EWqf0,63,73,train
squat,ShKak_w_w7Y,27,37,train
squat,67_-1ZFJFag,17,27,train
squat,wAiDF5UlcPA,29,39,train
squat,PUsv9bozPzA,15,25,train
squat,X5t9KrJPHaE,0,10,train
squat,-FcDTJzptes,0,10,train
squat,HWo5a0ENf-g,4,14,train
squat,lM1_qI4cfok,30,40,train
squat,faMMrgWjxVE,13,23,train
squat,1MOQ7MS0zgk,66,76,train
squat,MWgbkHQGf8E,4,14,train
squat,FdIa9UUVwk0,12,22,train
squat,40G_yVdDq0Q,282,292,train
squat,mm6OMeZhYeI,2,12,train
squat,Vrw4P-aZ7K0,21,31,train
squat,Vmr4i4KRVI8,4,14,train
squat,eI7v4iUmuDE,0,10,train
squat,c12-0uYhsNs,8,18,train
squat,kEwPF0PFYQk,103,113,train
squat,SxUdicqJB10,4,14,train
squat,YPwt8XM1ixY,0,10,train
squat,O1eNb7U05Es,43,53,train
squat,0shXloE0Tkw,14,24,train
squat,R-ZXfxuHVeM,46,56,train
squat,TxBVlmyn4dg,15,25,train
squat,_yaFebLyxhI,24,34,train
squat,YduZXXUitFE,65,75,train
squat,T27m07NEb20,190,200,train
squat,_1vuvGhRw0I,1,11,train
squat,XR55ccOhiqQ,5,15,train
squat,DANpSOYfehc,0,10,train
squat,Y4H3meLyh4Y,4,14,train
squat,i4qEldpKczw,10,20,train
squat,36f6L1ZEIsU,0,10,train
squat,M5Ce9YbVcHI,5,15,train
squat,NIW_tCP8ZzU,50,60,train
squat,B2QHxWp0RWQ,10,20,train
squat,ObNG8eo7dRY,229,239,train
squat,cBhrcI5_rkE,21,31,train
squat,E41DpvJ1s6s,51,61,train
squat,xevhY9qIsy4,112,122,train
squat,Wu3MSbqdrbU,95,105,train
squat,XaiOlUAfiVw,2,12,train
squat,ym2wu8Wny8o,11,21,train
squat,HIUBrRU2dLY,2,12,train
squat,DSdox52D3XY,4,14,train
squat,EabARxVnmpo,82,92,train
squat,wOTNBLEvy0g,0,10,train
squat,CTxKOyb16gk,2,12,train
squat,fjEhN2mAg74,10,20,train
squat,CzW5vk4DtNg,59,69,train
squat,DZk-R2JDo6A,59,69,train
squat,dQCe4a2ztEg,16,26,train
squat,pLQN2xQTJGI,25,35,train
squat,rWeiCILv7sw,16,26,train
squat,SrTxC8mQhAk,3,13,train
squat,Ce1R7ByCbFM,22,32,train
squat,NqMAx6j6Kv0,13,23,train
squat,VtSgGrlDz1E,6,16,train
squat,dpEJdliBZK0,6,16,train
squat,zdr7OHV56eA,39,49,train
squat,wMYzaElGKgk,4,14,train
squat,TR09dIcIJxQ,6,16,train
squat,ENkU87uTdfU,25,35,train
squat,yd_qjGENFW8,1,11,train
squat,wOTnFJJEJPE,17,27,train
squat,uW6GvJfsatw,46,56,train
squat,CZgPa5khKWU,213,223,train
squat,Qjqlgt7XUhY,32,42,train
squat,dMAbO5VovGs,78,88,train
squat,YzHaynEPnts,0,10,train
squat,p1T0-IT1wXQ,26,36,train
squat,Zw-WEYRqpYE,15,25,train
squat,xhmJhY5NrzI,15,25,train
squat,dN6qZgM-1iU,8,18,train
squat,-RaSdJaGdYA,87,97,train
squat,W0yMzdg7iko,32,42,train
squat,wwfMor0NVOM,11,21,train
squat,HwfsAqEvFzE,364,374,train
squat,3iUj5rHybUM,27,37,train
squat,MtCmspiA6Pc,0,10,train
squat,swv5OaH3-rc,14,24,train
squat,oG6j9kQ9iss,6,16,train
squat,PPPZRNKPqVs,5,15,train
squat,56u5kFyNV_I,0,10,train
squat,SQmFKtgzj74,132,142,train
squat,U0fqMefiW2M,23,33,train
squat,hJEI2aaLCPA,25,35,train
squat,mMsG9-5zLc0,4,14,train
squat,B86YWAKjTwk,28,38,train
squat,qHK09R9fcho,6,16,train
squat,LqweEv2jxlk,1,11,train
squat,Md90uzuu7sw,126,136,train
squat,QFg3TuKvXvw,4,14,train
squat,wrYJMUzIt6Y,2,12,train
squat,TOjjs2kkxKg,4,14,train
squat,cISeUFzAzjg,24,34,train
squat,zo07t9L6m9Q,3,13,train
squat,MC7XmTkXAWk,17,27,train
squat,1HmMlqexEM8,39,49,train
squat,1ikPxl8Kiqc,13,23,train
squat,r6AQXB0Lje4,28,38,train
squat,0KRaD_oIdGs,2,12,train
squat,H8CPEfjjbaY,11,21,train
squat,UDi-p--lbBg,4,14,train
squat,QwuRlCRCmRk,14,24,train
squat,5Fjea5tUz90,20,30,train
squat,i-HQaIjVsBs,5,15,train
squat,ASop_Xc8SaA,204,214,train
squat,QiXXPE45efk,11,21,train
squat,k79oN88Q8EI,10,20,train
squat,AfWJoamTCL0,24,34,train
squat,W5Az6-Ggphk,4,14,train
squat,e1jykv-gyDU,55,65,train
squat,jMNkragWK6U,122,132,train
squat,QW8MwuS6oWg,15,25,train
squat,Q81Cqf2fgXE,65,75,train
squat,Nr3odkGdx0U,1,11,train
squat,_wBEM57aAxU,259,269,train
squat,Bk0h_BbuHus,0,10,train
squat,zL4OMUBsCpU,6,16,train
squat,PzqqGFs7y20,34,44,train
squat,SHrazGxJJO4,41,51,train
squat,XJybimd7PzA,279,289,train
squat,hyqI0cT5BFA,8,18,train
squat,t3JeDQB3Vi4,5,15,train
squat,DlWYABZpTSI,17,27,train
squat,24m_llrXQ6Q,1,11,train
squat,WNW4qKlqL2g,2,12,train
squat,9HH4KxpXblQ,3,13,train
squat,OPjTgcN-FQM,148,158,train
squat,6wnjVTht5WY,1,11,train
squat,KEhh3YQqNWg,12,22,train
squat,mAcd_yhYZOs,1,11,train
squat,fOBzdiCYGx0,7,17,train
squat,XB3irjMyoMw,16,26,train
squat,yfcwN0-taDI,10,20,train
squat,_SYRPbotneA,32,42,train
squat,d0n9pmKIU5Q,37,47,train
squat,AlvUYZ-coUc,17,27,train
squat,AQK4b5T_CrI,43,53,train
squat,e_AELN3mVw0,8,18,train
squat,Jwt3AuLwX0o,3,13,train
squat,DPOXXdj0ydw,2,12,train
squat,t-C67A-4EpQ,34,44,train
squat,b7-h1iyxTEs,101,111,train
squat,aH7CsxXDj5w,6,16,train
squat,OhCe7V2vUrs,15,25,train
squat,070Luq2Vqo0,17,27,train
squat,4iD7ez9PS9o,8,18,train
squat,xo5CWiM1r28,4,14,train
squat,Y35rcMq9F2E,0,10,train
squat,AelLoY8rCt4,2,12,train
squat,c_SKkLcdRqY,3,13,train
squat,i1pcpG4-TxQ,21,31,train
squat,sifR2zQWAR0,31,41,train
squat,8Ij_1UDE50w,32,42,train
squat,zwrOT_4NEnM,21,31,train
squat,qSntQyWPf-g,0,10,train
squat,7SiXTiRNegI,17,27,train
squat,8BQ6qQ03BzU,35,45,train
squat,OgPcay6_aLE,21,31,train
squat,Gqvn2Hi3AW8,5,15,train
squat,3dmQ38VHKP4,2,12,train
squat,VP2tI7FSZ-Q,40,50,train
squat,Xahj2csCGHk,56,66,train
squat,CS8I7p9ZQNo,9,19,train
squat,L5bXaPLl2BI,7,17,train
squat,VV2PddoOZmM,118,128,train
squat,hOkTaFUKJk0,31,41,train
squat,u58o90qKNPo,32,42,train
squat,TaILwuCmQz0,9,19,train
squat,EvYF-x-cRfE,19,29,train
squat,MHPkv2s29M0,46,56,train
squat,dU4Mtm50b0o,22,32,train
squat,IqpEerY0bIU,0,10,train
squat,VeISHS4WacM,50,60,train
squat,WHmb_QoDuIk,14,24,train
squat,TEIObMNVpHo,63,73,train
squat,lWWXPpF-2TI,3,13,train
squat,TZQE42iDz_Y,2,12,train
squat,wpzr-8Iny3E,19,29,train
squat,hqQTjM-r5LE,2,12,train
squat,KkaTxXG3GV0,0,10,train
squat,M5OWayX_H94,41,51,train
squat,By2CEjFTOMc,17,27,train
squat,zgW9kQ5VfMI,43,53,train
squat,TskYvf_xS9c,2,12,train
squat,QjrA-z9D928,18,28,train
squat,eJGNlISET2c,1,11,train
squat,OhFhX8sFCaA,36,46,train
squat,Gk-AeUwPPGg,38,48,train
squat,cgs2wDO8Bvw,3,13,train
squat,8uO_gaIy5d8,25,35,train
squat,s2TuEJ4VSjA,10,20,train
squat,-RZLc-cSdng,16,26,train
squat,n6SHX6tKQmA,49,59,train
squat,kvnEYNCcyC8,45,55,train
squat,jvH_WjLe650,18,28,train
squat,Nr3FcuYJJBI,28,38,train
squat,cgtQY_CxcAc,15,25,train
squat,6SJMB2EoaFM,113,123,train
squat,PyIcr5CgQQs,1,11,train
squat,eJGvVjACc7c,19,29,train
squat,-KJQB9sHOao,22,32,train
squat,gV3dgCS0hWU,9,19,train
squat,N4_Pvltl9rY,12,22,train
squat,WLaGsEOvaLo,236,246,train
squat,HG-tmBJPb7o,3,13,train
squat,Aa940Bcqgks,0,10,train
squat,DqER4nfYN3A,47,57,train
squat,xbpezWsXgNM,3,13,train
squat,sHhIm3LO66E,28,38,train
squat,CuDUuRt6MJk,6,16,train
squat,cNn2AMQWxf0,36,46,train
squat,wr_0qIjSHNU,1,11,train
squat,dptApZvEt5Y,3,13,train
squat,N9oVlhmHhio,30,40,train
squat,t1xoLnMtij8,2,12,train
squat,aYuQldxCoyI,45,55,train
squat,6OuC8Llk3bw,23,33,train
squat,DnmH3gfP2L4,7,17,train
squat,bdOh1iaUVBs,240,250,train
squat,mzP4JbFV5m4,246,256,train
squat,cfpL2L7jYPo,4,14,train
squat,7_BqesVLW6I,26,36,train
squat,GGL3cuZolAQ,14,24,train
squat,RxWaDZd8bp8,4,14,train
squat,dXEQAD9EnYA,1,11,train
squat,8YtnlRVvZAo,31,41,train
squat,6S7FAb6VHuM,9,19,train
squat,eaBXuM4kL5U,40,50,train
squat,NKAJYSohsBE,6,16,train
squat,jIvcpHVBXUM,4,14,train
squat,JCOVxmJR96Q,31,41,train
squat,QUy2Aum6oTM,4,14,train
squat,-LlOyAxoTI8,25,35,train
squat,E3IUD2N5iLk,62,72,train
squat,t3KPtq_9a2M,25,35,train
squat,_SYATJSKUIg,171,181,train
squat,uHJikUj4qSc,6,16,train
squat,I2uXMPxPkKk,1,11,train
squat,hqQEjm7WfVI,65,75,train
squat,QCBpxQjr1GI,2,12,train
squat,Xwocbi-tp2o,7,17,train
squat,WNXYfKoFEE8,3,13,train
squat,qvt1eW72VLQ,32,42,train
squat,PEeIfWyfbmI,31,41,train
squat,EEGr60jP3QQ,13,23,train
squat,4OBvQnHz5R0,83,93,train
squat,PlextmMRH1g,21,31,train
squat,ok9HN44WQ7Q,3,13,train
squat,u58m_umrBus,126,136,train
squat,ZI9EDd4_lB4,32,42,train
squat,sJWcFrJZc4U,0,10,train
squat,oq43V3gJnsE,30,40,train
squat,PDjIhx_leXI,4,14,train
squat,HDjliN5FqIc,4,14,train
squat,AvrNfbZhTtg,299,309,train
squat,kzAwB3wwzKg,1,11,train
squat,Pen3L0lfQaw,15,25,train
squat,SD1W8E3mWjA,16,26,train
squat,p1Tn8IKNWtg,11,21,train
squat,X9bEYqRf7VY,5,15,train
squat,yAmZoNC4w6c,11,21,train
squat,-OVPE4pVoO8,10,20,train
squat,rre1gWuvt9U,23,33,train
squat,EdqI3g_QBA0,6,16,train
squat,8TJb_bu5bZ4,35,45,train
squat,wcP_qZSoSfk,0,10,train
squat,fkB0LQ4Ermw,13,23,train
squat,xPkqDfBEjwA,3,13,train
squat,iGLFoSU1WoE,36,46,train
squat,Q8t0J1oZ3ws,86,96,train
squat,xE0gkquLbgM,7,17,train
squat,PwDJTrLGL94,4,14,train
squat,5VThvwp9sy0,44,54,train
squat,p4tkVczWzxQ,39,49,train
squat,dZeqbotRaBE,2,12,train
squat,BuZLRlH1sVI,12,22,train
squat,41cGmeUhNHQ,10,20,train
squat,go1f1ZWxbk0,32,42,train
squat,NfDlrJRysaA,64,74,train
squat,Gmp1OKmLOnE,6,16,train
squat,kIeTi7wZi8w,11,21,train
squat,WLSZVjzRC5g,11,21,train
squat,E6KW7tPBQTQ,28,38,train
squat,hlENeLGMKGs,16,26,train
squat,AQKhWzZkm9I,5,15,train
squat,sEPbRdgxAZ4,2,12,train
squat,rai3lg135r0,5,15,train
squat,f7rnFxkX_5M,76,86,train
squat,__wQZ6MFuZM,1,11,train
squat,Xwon5FcNHY4,7,17,train
squat,yt92AzS7S_c,8,18,train
squat,hpt7Wnm6wew,23,33,train
squat,aKKB-OA9fmk,4,14,train
squat,xOHM38old18,337,347,train
squat,8zmOQDSp0QI,5,15,train
squat,EOFUJIjvteY,71,81,train
squat,-YRNnILulyI,53,63,train
squat,ENkuG32tunM,27,37,train
squat,-cHfxAxBqo4,0,10,train
squat,2jlk37S8ynY,71,81,train
squat,1tVdeA7tJpk,236,246,train
squat,u3MwPSdor5E,127,137,train
squat,EJUagq3-Dj8,75,85,train
squat,aWdmYMLP6GQ,7,17,train
squat,5unRMP6NqoU,25,35,train
squat,56t4BOkrqm4,6,16,train
squat,Hg24umK6QUU,3,13,train
squat,aChIZ-dqsbU,3,13,train
squat,Up_48p-BMug,6,16,train
squat,qpXAoSV8XVA,6,16,train
squat,wHgNbIjrGz4,36,46,train
squat,XCTh0BazyBY,1,11,train
squat,pZCMekum5lQ,11,21,train
squat,4MKpXcPA0rs,0,10,train
squat,9NX4gDt_-lA,14,24,train
squat,en2ulvjSqUc,82,92,train
squat,wPCjRn_ppJU,1,11,train
squat,rEOktFVFNmY,196,206,train
squat,E2wwxtrHAFA,18,28,train
squat,vs5OMry2wxo,20,30,train
squat,ixRjQ-VLj9s,7,17,train
squat,aezCqegwN9w,14,24,train
squat,j9sUB62Lbts,340,350,train
squat,YduwRC64IQo,68,78,train
squat,P74XgP1P63o,13,23,train
squat,t1yMRnGVAd4,26,36,train
squat,kJtNQRUtNL4,3,13,train
squat,dptQ8n6bHZo,8,18,train
squat,F5-XwylPA0g,410,420,train
squat,erbnvpR9LiY,21,31,train
